video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPMD2gE8lVT,UgwvXwy3l_BgNetc9nJ4AaABAg,@da_guy88,UCckkZzktB2wKOk_UNRNsICg,"Would be nice, maybe that will ease the pain a bit...",en,2025-11-10T18:29:17Z,2025-11-10 13:29:17,19
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPU5m5Gs6OM,UgwvXwy3l_BgNetc9nJ4AaABAg,@Ultron-sigma-z1r,UCQ2tEQm5fljSlGt2fvZppgQ,@da_guy88but then gets brutaly killed,da,2025-11-13T19:59:39Z,2025-11-13 14:59:39,13
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPY1xGCgGT-,UgwvXwy3l_BgNetc9nJ4AaABAg,@theonewhoaskes0,UC4r18ERrA5fqu4jCpgq3DAA,Wrong city. Wrong people.,NA,2025-11-15T08:43:11Z,2025-11-15 03:43:11,25
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPZfM3xUuLI,UgwvXwy3l_BgNetc9nJ4AaABAg,@David-dt9xi,UCtENtj9LeeqP6kUB2yuQhvg,I don't think Lucy can give birth on moon....,en,2025-11-15T23:55:28Z,2025-11-15 18:55:28,1
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPa8B9OICnY,UgwvXwy3l_BgNetc9nJ4AaABAg,@YoSalvi,UCpczEMZ3IhJ3DrS382jraHw,i really wish in someway David did survive but the producers defo are like nah here’s crushing your dreams lmao but i did think about this and what if they were able to have a kid and then it could be with Lucy so there was at least a piece of him left behind 😭,en,2025-11-16T13:35:22Z,2025-11-16 08:35:22,9
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPbia9ESUdy,UgwvXwy3l_BgNetc9nJ4AaABAg,@nougan_gamer,UCLBQa8LPSnQkFG3CKQWEwzA,"@YoSalvi yeah, I hope so too!",mi,2025-11-17T04:21:28Z,2025-11-16 23:21:28,4
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPmt2oKEnie,UgwvXwy3l_BgNetc9nJ4AaABAg,@ali-v4y9y,UCTw2Pvnm9k3kNk5Jqcc_FKg,Yes sir,be,2025-11-21T12:24:32Z,2025-11-21 07:24:32,1
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPnJhkxRGA2,UgwvXwy3l_BgNetc9nJ4AaABAg,@wimpycorpse,UC7BP2_AvkcTKAO5QDvmq-DQ,No! The bastards will make their life hell 😢,en,2025-11-21T16:26:12Z,2025-11-21 11:26:12,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAPxyQWiTp2o,UgwvXwy3l_BgNetc9nJ4AaABAg,@THE_MASTER46,UC1ugpMrD-aCld6G37HQB71g,No,es,2025-11-25T19:43:07Z,2025-11-25 14:43:07,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwvXwy3l_BgNetc9nJ4AaABAg.APLNoXS2JmKAQ3LBdhe1yO,UgwvXwy3l_BgNetc9nJ4AaABAg,@hazelarson6970,UCGa8KRnaXbIqAjVlaZ-Y5fg,"Nah choom, no happy endings, wrong city, wrong people",NA,2025-11-28T07:06:14Z,2025-11-28 02:06:14,0
