video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeo5sMVYH,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,...,ja,2025-04-22T14:36:15Z,2025-04-22 10:36:15,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDepOrpONG,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,T,la,2025-04-22T14:36:25Z,2025-04-22 10:36:25,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDepqSTrgD,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,T,la,2025-04-22T14:36:29Z,2025-04-22 10:36:29,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeqKzpHgq,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,T,la,2025-04-22T14:36:33Z,2025-04-22 10:36:33,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeqm-mqIC,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,T,la,2025-04-22T14:36:37Z,2025-04-22 10:36:37,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDerWcvehy,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,T,la,2025-04-22T14:36:43Z,2025-04-22 10:36:43,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDes-WJfA9,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,E,NA,2025-04-22T14:36:47Z,2025-04-22 10:36:47,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDesc_yVya,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,E,NA,2025-04-22T14:36:52Z,2025-04-22 10:36:52,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDet5mvTlh,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,E,NA,2025-04-22T14:36:56Z,2025-04-22 10:36:56,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDetb89zIr,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,E,NA,2025-04-22T14:37:00Z,2025-04-22 10:37:00,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeu14VJ4q,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,E,NA,2025-04-22T14:37:03Z,2025-04-22 10:37:03,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeuucib-I,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,A,lb,2025-04-22T14:37:11Z,2025-04-22 10:37:11,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDevKZFG4X,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,A,lb,2025-04-22T14:37:14Z,2025-04-22 10:37:14,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDevkGPzNT,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,A,lb,2025-04-22T14:37:17Z,2025-04-22 10:37:17,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDewJyQTNZ,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,A,lb,2025-04-22T14:37:22Z,2025-04-22 10:37:22,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDewoCNgiV,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,A,lb,2025-04-22T14:37:26Z,2025-04-22 10:37:26,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDexGU-A-7,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,R,cy,2025-04-22T14:37:30Z,2025-04-22 10:37:30,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDexhQttdW,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,R,cy,2025-04-22T14:37:33Z,2025-04-22 10:37:33,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeyB6KgON,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,R,cy,2025-04-22T14:37:37Z,2025-04-22 10:37:37,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDeybnvDm4,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,R,cy,2025-04-22T14:37:41Z,2025-04-22 10:37:41,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDez7xnuy0,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,R,cy,2025-04-22T14:37:45Z,2025-04-22 10:37:45,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,Ugy-E2f5_cC42qJ-54h4AaABAg.AHBEhZL0BiOAHDf-QXQE68,Ugy-E2f5_cC42qJ-54h4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,ONE MORE TEASERRRR🎉🎉🎉🎉🎉,NA,2025-04-22T14:37:56Z,2025-04-22 10:37:56,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBGdGhZTji,UgxFkR4fWbYRuI69w7t4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE TEASER,ja,2025-04-21T16:17:50Z,2025-04-21 12:17:50,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBiJaoicuc,UgxFkR4fWbYRuI69w7t4AaABAg,@3l00l3X,UCanmkaO-1Fzgl7QlB4o3K8g,YEESSSSSSSSSS,nl,2025-04-21T20:28:25Z,2025-04-21 16:28:25,1
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBlcW2T2Ls,UgxFkR4fWbYRuI69w7t4AaABAg,@RaN_dOm_666,UCLSwwiKcHaJmHAx2oU075Zg,"He'd better release the trailer than teaser, but saaamee",NA,2025-04-21T20:57:21Z,2025-04-21 16:57:21,4
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBlzdjjdSy,UgxFkR4fWbYRuI69w7t4AaABAg,@3l00l3X,UCanmkaO-1Fzgl7QlB4o3K8g,"@ teaser trailer, whatever JUST GIVE US SOMETHING TO WATCH",en,2025-04-21T21:00:31Z,2025-04-21 17:00:31,1
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpqx9f_ho,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Tease,ga,2025-04-21T21:34:17Z,2025-04-21 17:34:17,1
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBprYCNKSC,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teaser,no,2025-04-21T21:34:21Z,2025-04-21 17:34:21,1
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBps2HzIXD,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teaser,no,2025-04-21T21:34:25Z,2025-04-21 17:34:25,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpsWvqvEi,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teaser,no,2025-04-21T21:34:29Z,2025-04-21 17:34:29,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpt5LKZrR,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teaser,no,2025-04-21T21:34:34Z,2025-04-21 17:34:34,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBptZ3FfgH,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teasee,ga,2025-04-21T21:34:38Z,2025-04-21 17:34:38,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpxODGtbS,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Teaee,et,2025-04-21T21:35:09Z,2025-04-21 17:35:09,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpxfbY0oM,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,F,mt,2025-04-21T21:35:12Z,2025-04-21 17:35:12,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpxxuYtPA,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,C,la,2025-04-21T21:35:14Z,2025-04-21 17:35:14,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpyGw630q,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,F,mt,2025-04-21T21:35:16Z,2025-04-21 17:35:16,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpy_9WYOs,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,D,ca,2025-04-21T21:35:19Z,2025-04-21 17:35:19,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpyriDpGh,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:21Z,2025-04-21 17:35:21,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpzBLr7bM,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:24Z,2025-04-21 17:35:24,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpzSrhyBA,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:26Z,2025-04-21 17:35:26,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBpzkHDRCO,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Y,es,2025-04-21T21:35:29Z,2025-04-21 17:35:29,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq-2-7r-E,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:31Z,2025-04-21 17:35:31,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq-JswlDZ,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:33Z,2025-04-21 17:35:33,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq-b2DeZY,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:36Z,2025-04-21 17:35:36,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq-tUpFCd,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:38Z,2025-04-21 17:35:38,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq09i3Bx4,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:40Z,2025-04-21 17:35:40,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq0RKk398,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,G,zh,2025-04-21T21:35:42Z,2025-04-21 17:35:42,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq0mtdiuA,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,Y,es,2025-04-21T21:35:45Z,2025-04-21 17:35:45,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq12s6jT_,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,H,NA,2025-04-21T21:35:47Z,2025-04-21 17:35:47,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHBq1JibrrE,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,H,NA,2025-04-21T21:35:49Z,2025-04-21 17:35:49,0
