video_id,comment_id,comment_content,author,published_at,like_count,reply_count
au2MTlth520,UgzQzjQlCR59w4cnWEJ4AaABAg,Todos sabemos que el united va a volver a aprender,@nachonachito9736,2025-10-19T17:52:17Z,0,0
au2MTlth520,UgxGitDm9khmKbfuXyJ4AaABAg,Le glasearon la rosca a los que nunca caminan solos,@Mateo-bd2ye,2025-10-19T17:52:15Z,0,0
au2MTlth520,UgxNVhAxLdXd8TnfXy14AaABAg,Le glasearon la rosca a los que nunca caminan solos,@Mateo-bd2ye,2025-10-19T17:52:15Z,0,0
au2MTlth520,UgyCFku_y_XE3mH1yU94AaABAg,Davo: Familia hoy se come,@autoblu6175,2025-10-19T17:52:10Z,0,0
au2MTlth520,UgyobzhicMjsCI55Ud14AaABAg,HARRY MAGUAIA,@ElLautisPa,2025-10-19T17:52:08Z,1,0
au2MTlth520,UgyiEWjl8U00wsyTDYd4AaABAg,"Bro, no puedes seguir moviendo a Szobozslai a la banda, el tipo no es lateral, aunque haga bien el trabajo, pero en el rsto que jugo ahi, se comio 3 4 cabezazos facil pasaba en banda y no sabe cuidar su espalda, el segundo gol salio de puros errores de szobo qué no se le recrimina nada porque lo da todo, pero esas invenciones del pelado, no sabe que hacer",@bicia9301,2025-10-19T17:52:07Z,1,0
au2MTlth520,UgzIZd-PuPPKKA7s40d4AaABAg,Después de tanta tanta tanta tanta enseñanza el united gano para luego perder la enseñanza 😢,@sin-nombre-zd,2025-10-19T17:52:07Z,1,0
au2MTlth520,UgwAjrpitODPvuEHKzt4AaABAg,GANO EL EQUIPO GRANDEEE!!!!,@BOTVGold,2025-10-19T17:51:56Z,0,0
au2MTlth520,UgyXdhlP72j52xvpPip4AaABAg,"El United siempre sera el padre del Liverpool , como Davo siempre va a ser el padre de la cobra.",@Maranatha1909,2025-10-19T17:51:56Z,0,0
au2MTlth520,UgyLPF3ErGGlL2WCD2R4AaABAg,"Quién hubiera pensado que no era sostenible ganar todos los partidos jugando mal, con goles en el 90+7 y tiros libres de 35 metros. Totalmente inesperado.",@javiermarron9996,2025-10-19T17:51:54Z,0,0
au2MTlth520,UgyMOyi7TVh0X5UtnYN4AaABAg,El q me hable de este partido es davo. Soy fan del liverpool,@willykiller666,2025-10-19T17:51:50Z,20,5
au2MTlth520,UgwK-RpTqks8_Iexoux4AaABAg,"Gracias al Liverpool ahora tendremos
que aguantarnos al pavo diciendo boludeses una semana mas.🫩",@JUANSE1X,2025-10-19T17:51:48Z,303,9
au2MTlth520,Ugx1GYw1SA5B6xeJ1JV4AaABAg,por dios que mantengan la buena racha no quiero que despues nos pongan en 4,@carloschavez6837,2025-10-19T17:51:48Z,1,0
au2MTlth520,UgxUB13BtB_l6pNV1kl4AaABAg,Que jugador es dialo 🧠👈 y dónde está los que criticanban a nbeumo y maguayer 😂😂😂😂✌️👊 ojo soy hincha del Manchester city 🤝 ganaron los Manchester ✌️💪👏👏👏,@AlfonsoMartinezGamez,2025-10-19T17:51:48Z,0,0
au2MTlth520,Ugy3oK-spFbg8vW7SU94AaABAg,"el  united no perdio ,educo,no como boooooooca que se fue cojido en 2023                                    Chanta xeneize 2025-2025",@FLUMINENSEECUADOR-n6e,2025-10-19T17:51:46Z,3,1
au2MTlth520,UgzDC8RTI6cy0aUrjal4AaABAg,"El United no ganó, educó **Procede a perder los siguientes partidos y descender a final de temporada**",@darkemir26,2025-10-19T17:51:45Z,0,0
au2MTlth520,UgxhhEF_gEdkFjpfK0V4AaABAg,Domingo feliz para Davo😅,@sev-22-15,2025-10-19T17:51:45Z,0,0
au2MTlth520,UgyrfPQ0qdSFPGnSHFR4AaABAg,"El united pasó el examen, ya aprendió mucho",@julianrios8139,2025-10-19T17:51:44Z,0,0
au2MTlth520,UgzAdgbHXX4T2Jobuq94AaABAg,Ganó el más grande de Inglaterra,@juliocesaryanez7884,2025-10-19T17:51:43Z,0,0
au2MTlth520,UgzekQEZVQ_qSFaDAOt4AaABAg,El puerro está FELIZ.,@mathiaswong8152,2025-10-19T17:51:42Z,0,0
au2MTlth520,UgzyTkGABKGcgH-NlZR4AaABAg,"Slot dejen ir al colombiano y al uruguayo q vamos a salir campeones otra vez 
witz e Isaac un desastre buenos cambios de jugadores hicieron 😂",@generaciónXt,2025-10-19T17:51:40Z,0,0
au2MTlth520,Ugy4ExSXlp-pBXbBkNh4AaABAg,Hoy Davo va estar insoportable,@luisflores-bs1oi,2025-10-19T17:51:40Z,0,1
au2MTlth520,UgxEFPg9xYnAZdBjZop4AaABAg,CSMR AHORA PAVO XENEIZE VA ESTÁR MAMANDO Y TENDREMOS QUE AGUANTAR QUE DIGA QUE ES EL MEJOR EQUIPO DE INGLATERRA,@juanmarquez7439,2025-10-19T17:51:34Z,1,3
au2MTlth520,UgwjoCwhZvpZURXNIgV4AaABAg,"El united contra equipos grandes:🗿
El united contra equipos chicos: 😵",@YhamilCarrillo,2025-10-19T17:51:34Z,60,4
au2MTlth520,UgxB8GfKCZiMXeuhSI54AaABAg,Maguire educando,@DanielFranco-d3y,2025-10-19T17:51:33Z,3,0
au2MTlth520,UgyzqU4I3NuWXQz2NrR4AaABAg,"""Hay premier señores""

 Davo",@anderjzz,2025-10-19T17:51:29Z,3,0
au2MTlth520,UgzEKPm5vmzXm1kGC6l4AaABAg,Como te va a ganar el Manchester United 🗣🗣🗣,@ValenSanchez-t8c,2025-10-19T17:51:29Z,1,0
au2MTlth520,Ugz-GeVaamnzOOeJQNF4AaABAg,"Burlas, risas, memes…
Harry Maguire el 9 del pueblo, 
nunca dudamos de ti GOAT",@alanandré27,2025-10-19T17:51:26Z,4649,24
au2MTlth520,UgwTB8rvYsQONdJFtk54AaABAg,"""el united no ganó, enseñó""



-davoo xeneize",@moluscohambriento6906,2025-10-19T17:51:25Z,7,1
au2MTlth520,Ugzy98_4RlzhXd8Wo5J4AaABAg,"GANÓ EL MÁS GRANDE SUCIAS, como te quiero Manchester querido ❤❤❤, fuera de juego harrincha está muy infravalorado y los fichajes están rindiendo bien díganme mount y cunha tenían anfield como el  patio de su casa y ni hablar de amad y Bruno sin duda Master class de amorim",@SonicRR145,2025-10-19T17:51:20Z,2,1
au2MTlth520,UgxEeC48DjVoWSrqhRl4AaABAg,Recien vengo de comentar el el video del Aston Villa que estaba esperando este resumen,@ANTHONYDAVIDLOJANSANMARTIN,2025-10-19T17:51:17Z,0,0
au2MTlth520,Ugy4-IHCu2_StQwBmH54AaABAg,"Cuando vi que entro el balón, supe que era GOL: Puerro Xeneize",@comblex1,2025-10-19T17:51:17Z,0,1
au2MTlth520,Ugz2FY9XLf4s3ExmVIt4AaABAg,La resurrección de Harry Maguire es increíble.,@norespeta,2025-10-19T17:51:09Z,1,0
au2MTlth520,UgwRD35nLspAjMR59m14AaABAg,"Vamosss uniteddd, ganó el equipo grande 👌",@stephanieroman6728,2025-10-19T17:51:09Z,6,0
au2MTlth520,UgywZAnBRo4apD4kKSB4AaABAg,"""Salah tiene mucho talento en la sangre, solo falta q circule""
Pavo Xeneize vía telo",@Juan-un1jv,2025-10-19T17:51:06Z,421,14
au2MTlth520,Ugz272LpvIPtHNjg4fN4AaABAg,Manchester united,@javiersalas-f3v,2025-10-19T17:51:02Z,1,1
au2MTlth520,Ugyf5GlNIupTyelRpQ94AaABAg,"Se vienen termeadas de Davo y 5 videos durante toda la semana del manchester united y hablando mal del liverpool

perdió el liverpool, pero a que costo?",@serialoxy,2025-10-19T17:51:02Z,1,1
au2MTlth520,UgwPqMX6AHYxs3pguy94AaABAg,Harry MaGOAT,@KancerBB,2025-10-19T17:50:58Z,11,0
au2MTlth520,UgxeJykDZutytf9oK7t4AaABAg,"Con todos los fichajes, el mejor en ataque es Gakpo. Y lleva 4 goles. Liverpool peleará por meterse a champions.",@David-yv6bq,2025-10-19T17:50:58Z,1,1
au2MTlth520,Ugwjy7QC5iSEg-If_Bh4AaABAg,EL MANCHESTER UNITED DE UGARTE SE COGI0 AL LIVERPOOL DE MACALLISTER,@thisisoriginal-yr3dc,2025-10-19T17:50:57Z,0,0
au2MTlth520,UgyPsZ9meSGvZ5aUOjF4AaABAg,"Eduque Manchester united eduque, davo",@labestia47,2025-10-19T17:50:53Z,0,0
au2MTlth520,UgzJTdXYsF1TBrONqwp4AaABAg,Hincha del Manchester desde que nací. Mi corazón es rojo por su camiseta y mi casa Old Traford.,@eztargos,2025-10-19T17:50:51Z,357,13
au2MTlth520,UgzNuPHHm5Sxscyq-Op4AaABAg,"Háganle una buena limpia al Liverpool, no te pueden ganar los muertaz0s del United 💀",@danpereyra2165,2025-10-19T17:50:51Z,0,0
au2MTlth520,UgyGUwy0PImXOFGLKEl4AaABAg,Simplemente Harry MaGoat🐐🚬,@Lukakuuuuu908,2025-10-19T17:50:50Z,2,1
au2MTlth520,UgyTq_Uk6UW-7kBNi014AaABAg,Gran loserpool,@hybrid_ok,2025-10-19T17:50:49Z,0,0
au2MTlth520,UgyjVJmipJmN1MI4HQd4AaABAg,"El united ya no aprende, educa 🔥",@carlosalbertobuelvas7229,2025-10-19T17:50:48Z,0,0
