video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QNhdXnI8hJQ,Ugz5PrHS8hnLBMdJMgh4AaABAg,Ugz5PrHS8hnLBMdJMgh4AaABAg.AE_EaOnjNeQAE_PLpsZDFc,@yenifervannesagironpena3611   8-2,@naengii27,2025-02-15T21:00:48Z,0
QNhdXnI8hJQ,Ugy-WQPDb7cXVdJBSNR4AaABAg,Ugy-WQPDb7cXVdJBSNR4AaABAg.AEUScHIUSr1AEeTIF6HmFS,the other players fault for not hurting him on the 2nd play to make him get the message,@alexandfriends9977,2025-02-17T20:11:27Z,26
QNhdXnI8hJQ,Ugy-WQPDb7cXVdJBSNR4AaABAg,Ugy-WQPDb7cXVdJBSNR4AaABAg.AEUScHIUSr1AEfmdHhfbkT,"Its still part of game, than paid extra to refree to lookin good on one team which has more fault",@derbyharringtonn,2025-02-18T08:28:28Z,21
QNhdXnI8hJQ,Ugy-WQPDb7cXVdJBSNR4AaABAg,Ugy-WQPDb7cXVdJBSNR4AaABAg.AEUScHIUSr1AEfrcSICauW,Hjewbuziwb😮😅😮😅,@bappy007sb,2025-02-18T09:12:03Z,2
QNhdXnI8hJQ,Ugy-WQPDb7cXVdJBSNR4AaABAg,Ugy-WQPDb7cXVdJBSNR4AaABAg.AEUScHIUSr1AEg2mt5J_-n,wasting time is part of the sport. they will be doing the same thing.,@zekriamine7842,2025-02-18T10:58:20Z,22
QNhdXnI8hJQ,Ugy-WQPDb7cXVdJBSNR4AaABAg,Ugy-WQPDb7cXVdJBSNR4AaABAg.AEUScHIUSr1AEgxUHKv2at,When you are leading in goal. You waste the time 😂😅,@FellaHAILIRA,2025-02-18T19:22:28Z,10
QNhdXnI8hJQ,Ugx8iwyrkOpihvDrUiV4AaABAg,Ugx8iwyrkOpihvDrUiV4AaABAg.AETfo4F7dXnAEUUe6rhnGI,Waste time,@kaua1886,2025-02-13T13:51:40Z,0
QNhdXnI8hJQ,Ugy4gvhDUeECdQ295YR4AaABAg,Ugy4gvhDUeECdQ295YR4AaABAg.AEHUyxBDbf_AEIBikNCEAM,Still won't win a treble like we already have hahahah,@GoatedKingVon0,2025-02-08T19:15:24Z,0
QNhdXnI8hJQ,UgxH7SXCz49-Le6UCsx4AaABAg,UgxH7SXCz49-Le6UCsx4AaABAg.AEDO9F30vehAEkZcPy3L0x,Que significa fr,@camiloartaza3394,2025-02-20T05:02:13Z,6
QNhdXnI8hJQ,UgxH7SXCz49-Le6UCsx4AaABAg,UgxH7SXCz49-Le6UCsx4AaABAg.AEDO9F30vehAEoqUJU7tfV,@camiloartaza3394 For real em ingles é tipo po verdade po real isso dai em é tipo isso,@MatheusPintoLindo,2025-02-21T20:55:14Z,6
