video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QUOX4uWZIMY,Ugy5a7jkL3FrLJswmRB4AaABAg,Ugy5a7jkL3FrLJswmRB4AaABAg.AQ7SLMTz43NAQ7_Nn601Yp,"Because every time a player goes and pushes the player off the goalkeeper, the ref blows his whistle. It's ridiculous, they are actively encouraging it.",@Pantera24CS,2025-11-29T22:35:56Z,0
QUOX4uWZIMY,Ugzvdj5CDwjM2Cdh2894AaABAg,Ugzvdj5CDwjM2Cdh2894AaABAg.AQ7P4nYEhHRAQ7lHhlgquW,"exactly, i cant with this shedful defence, gvardiol with a pointless tackle, and passed the ball right to him",@bonecrushergaming8699,2025-11-30T00:19:58Z,0
QUOX4uWZIMY,UgxxOYbsH0Wq54qunnd4AaABAg,UgxxOYbsH0Wq54qunnd4AaABAg.AQ7Oh6c_UlaAQ7_tmAuUv2,True. Arsenal know a lot about fouling keepers when taking corners.,@MercwtmMCFC,2025-11-29T22:40:26Z,0
QUOX4uWZIMY,UgxxOYbsH0Wq54qunnd4AaABAg,UgxxOYbsH0Wq54qunnd4AaABAg.AQ7Oh6c_UlaAQ7lVu0kvUT,saying that with saka's shirt as your profile does not help🤣😭,@bonecrushergaming8699,2025-11-30T00:21:54Z,2
QUOX4uWZIMY,UgwoT6SF4a1-eHcPpwd4AaABAg,UgwoT6SF4a1-eHcPpwd4AaABAg.AQ7HX5t4NNfAQ7HtSKUvnV,"And play who? 

At least Nunez creates chances when he bombs forward. City's first goal was totally created by Nunez.",@HhhZzz-m8i,2025-11-29T19:54:22Z,0
QUOX4uWZIMY,UgwoT6SF4a1-eHcPpwd4AaABAg,UgwoT6SF4a1-eHcPpwd4AaABAg.AQ7HX5t4NNfAQ7MC0ixvg2,@HhhZzz-m8iHe also gave up 2 goals,@blackdahlya66,2025-11-29T20:31:59Z,0
QUOX4uWZIMY,UgwoT6SF4a1-eHcPpwd4AaABAg,UgwoT6SF4a1-eHcPpwd4AaABAg.AQ7HX5t4NNfAQ7fYrRc0qb,​@blackdahlya66second gol was gvardiol fault,@Daniel83tx,2025-11-29T23:29:52Z,0
QUOX4uWZIMY,Ugw500Ym5PQ3qVtCrcF4AaABAg,Ugw500Ym5PQ3qVtCrcF4AaABAg.AQ7FlbGNu7wAQ7IHWChA9B,"Whenever Chelsea play in matches without any expectation, they seem to do phenomenal.

Go to a match where they are expected to win and they completely crumble.",@HhhZzz-m8i,2025-11-29T19:57:47Z,0
QUOX4uWZIMY,UgyyVZwZIYdCVHCJXs54AaABAg,UgyyVZwZIYdCVHCJXs54AaABAg.AQ7ElxGCCaKAQ7uLjIhBFc,He missed like 6. So its more random that finding space.,@mmamultiverse75,2025-11-30T01:39:09Z,1
QUOX4uWZIMY,Ugzvg5XPaJQPt317EDp4AaABAg,Ugzvg5XPaJQPt317EDp4AaABAg.AQ7EaCku7JIAQ81GjBGzlz,Doku didn’t do much in the second half,@davidovalle1366,2025-11-30T02:48:23Z,0
QUOX4uWZIMY,Ugzvg5XPaJQPt317EDp4AaABAg,Ugzvg5XPaJQPt317EDp4AaABAg.AQ7EaCku7JIAQ83LL7KrkK,@davidovalle1366still put the ball at the zone 17 many times,@L-yesBoucha,2025-11-30T03:06:29Z,1
QUOX4uWZIMY,Ugyg1aB0bHTfBTqzGhZ4AaABAg,Ugyg1aB0bHTfBTqzGhZ4AaABAg.AQ7DbYLRMfOAQ7fD5TxhuX,He had an assist today,@Daniel83tx,2025-11-29T23:26:54Z,0
QUOX4uWZIMY,Ugx4Cp01-RBI0TvQ8Gl4AaABAg,Ugx4Cp01-RBI0TvQ8Gl4AaABAg.AQ7DVA-uNl7AQ7eMl7HJ9r,Pep hates marmoush,@Daniel83tx,2025-11-29T23:19:29Z,0
QUOX4uWZIMY,UgzUMDEe7hVFmb3AlVh4AaABAg,UgzUMDEe7hVFmb3AlVh4AaABAg.AQ7CTqDlkBeAQ7Ek-mvv2X,I thought it was amazing,@zoberv2697,2025-11-29T19:26:52Z,34
