video_id,comment_id,reply_id,reply_content,author,published_at,like_count
au2MTlth520,UgyCO49Leip2Td8idKF4AaABAg,UgyCO49Leip2Td8idKF4AaABAg.AOTjQCH2fXnAOUTr0SjQvY,​@kaletcorreacardenas4349eres tan burro el liverrpol es grande desde antes d nacer tu luis diaz 😂,@CamiloMejia-c1v2c,2025-10-20T02:58:38Z,0
au2MTlth520,Ugxo2yA9bHPnhsFfG8d4AaABAg,Ugxo2yA9bHPnhsFfG8d4AaABAg.AOTjDZcK9EYAOVyhZcl18M,"Y tu crees que esta mala racha de 4 partidos perdidos al hilo es porque no esta Diaz? JAJAJA son tan ridiculos los colombianos, con Diaz el Liverpool igual perdía, o crees que eran invencibles y quedaron campeones invictos la ultima temporada? Esa premier se la gano en parte gracias a que el city no compitió y estuvo en mala racha, un ejemplo de eso es que la pasada temporada con Debruyne estuvieron mal y a 13 puntos del Liverpool quedaron y ahora que se fue están compitiendo y segundos, con la lógica estúpida de colombianos entonces el equipo gana gracias a que se fue kevin? Jajaja pero bueno volviendo con Diaz, te recuerdo que con el hasta Europa League jugaron... Y cayeron eliminados por el atalanta, el ATALANTA!!! y alguna temporada también tuvo mala racha de partidos el Liverpool, goleados por el Brentford, britghton, Wolves, todos esos partidos en seguidilla (con un empate en anfield con chelsea) pero esos 3 los perdido por goleadas... Luego el madrid les metio 5 en Anfield y bueno eso lo recordaras bien jajajaja 😐 Pero tu  y todos los colombianos quieren vender como que Diaz fue pieza clave y que hoy la mala racha del Liverpool es porque Diaz no esta? JAJAJAJAJAJA tan ridículos se ven así enserio, ya superan a los Mexicanos con esa actitud, son un chiste",@mykheherm1248,2025-10-20T16:56:12Z,1
au2MTlth520,Ugxo2yA9bHPnhsFfG8d4AaABAg,Ugxo2yA9bHPnhsFfG8d4AaABAg.AOTjDZcK9EYAOW2JZRHHP3,​@mykheherm1248dilo sin llorar 😂😂😂😂,@luffydcolombiano,2025-10-20T17:36:29Z,1
au2MTlth520,Ugxo2yA9bHPnhsFfG8d4AaABAg,Ugxo2yA9bHPnhsFfG8d4AaABAg.AOTjDZcK9EYAOW2Si-isF_,​@mykheherm1248jajajaj wirts no a hecho nada en el liverpoool 😂😂😂 ahi  tienen se mamaron sus 500millones en nada😂😂😂,@luffydcolombiano,2025-10-20T17:37:44Z,1
au2MTlth520,Ugxo2yA9bHPnhsFfG8d4AaABAg,Ugxo2yA9bHPnhsFfG8d4AaABAg.AOTjDZcK9EYAOW3AQFT8nP,"@luffydcolombiano Cuando no tienes argumentos te toca decir eso, todo lo que te dije es real pero bueno, imposible decirle a un colombiano que razone...",@mykheherm1248,2025-10-20T17:43:58Z,0
au2MTlth520,Ugxo2yA9bHPnhsFfG8d4AaABAg,Ugxo2yA9bHPnhsFfG8d4AaABAg.AOTjDZcK9EYAOW3K4dhDUy,"@luffydcolombiano Pero quien esta hablando de Wirtz, el tema fue tu colombiano come goles y que nunca fue pieza clave en el liverpool, ya acepta la realidad y deja el fanatismo",@mykheherm1248,2025-10-20T17:45:18Z,0
au2MTlth520,UgzXJydIHF6aFngN2vB4AaABAg,UgzXJydIHF6aFngN2vB4AaABAg.AOTj4si3amBAOTtd-530hu,Te doy la razón...y donde esta el sueco que costó millones😂,@albertomarquez9664,2025-10-19T21:33:25Z,22
au2MTlth520,UgzXJydIHF6aFngN2vB4AaABAg,UgzXJydIHF6aFngN2vB4AaABAg.AOTj4si3amBAOUt2DHgsPh,"jajajajajaja colombianos y sus lloriqueos, nunca me canso de leerlos. 😂😂",@ristian3128,2025-10-20T06:47:30Z,3
au2MTlth520,UgzXJydIHF6aFngN2vB4AaABAg,UgzXJydIHF6aFngN2vB4AaABAg.AOTj4si3amBAOUvSEgGWLj,"@ristian3128 pues no está llorando, se está burlando porque con diaz seguro ganabam pero no querian pagar mas, ahora está en el bayern ganando, le pagan mucho mejor y el liverpool perdiendo.",@acisclozambrano2281,2025-10-20T07:08:31Z,2
au2MTlth520,UgzXJydIHF6aFngN2vB4AaABAg,UgzXJydIHF6aFngN2vB4AaABAg.AOTj4si3amBAOVbS0DE6d9,"@ristian3128 pffff cuál lloriqueo, son hechos, entonces vaya y calle a los mismos hinchas del Liverpool que afirman lo mismo 🤣🤣🤣",@bastienase17,2025-10-20T13:32:58Z,2
